strikePrice,expiryDate,PE,CE
55300,25-Sep-2025,"{'strikePrice': 55300, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE55300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 2170, 'bidQty': 0, 'bidprice': 0, 'askQty': 980, 'askPrice': 567.3, 'underlyingValue': 56932.95}","{'strikePrice': 55300, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE55300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 2590, 'bidQty': 0, 'bidprice': 0, 'askQty': 210, 'askPrice': 2845.25, 'underlyingValue': 56932.95}"
55400,31-Jul-2025,"{'strikePrice': 55400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE55400.00', 'openInterest': 2606, 'changeinOpenInterest': -571, 'pchangeinOpenInterest': -17.972930437519672, 'totalTradedVolume': 20704, 'impliedVolatility': 13.54, 'lastPrice': 52.5, 'change': -143.05, 'pChange': -73.15264638199949, 'totalBuyQuantity': 8855, 'totalSellQuantity': 9450, 'bidQty': 175, 'bidprice': 51.4, 'askQty': 560, 'askPrice': 52.95, 'underlyingValue': 56932.95}","{'strikePrice': 55400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE55400.00', 'openInterest': 110, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -0.9009009009009009, 'totalTradedVolume': 143, 'impliedVolatility': 0, 'lastPrice': 1636.8, 'change': 421, 'pChange': 34.62740582332621, 'totalBuyQuantity': 5250, 'totalSellQuantity': 3605, 'bidQty': 35, 'bidprice': 1550.95, 'askQty': 35, 'askPrice': 1686, 'underlyingValue': 56932.95}"
55400,28-Aug-2025,"{'strikePrice': 55400, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE55400.00', 'openInterest': 122, 'changeinOpenInterest': 80, 'pchangeinOpenInterest': 190.47619047619048, 'totalTradedVolume': 332, 'impliedVolatility': 13.22, 'lastPrice': 246.35, 'change': -213.9, 'pChange': -46.47474198804997, 'totalBuyQuantity': 1680, 'totalSellQuantity': 420, 'bidQty': 35, 'bidprice': 240.05, 'askQty': 35, 'askPrice': 296, 'underlyingValue': 56932.95}","{'strikePrice': 55400, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE55400.00', 'openInterest': 2, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 0, 'lastPrice': 1837.35, 'change': -384.9000000000001, 'pChange': -17.320283496456298, 'totalBuyQuantity': 2590, 'totalSellQuantity': 2730, 'bidQty': 140, 'bidprice': 1707.3, 'askQty': 595, 'askPrice': 2136.3, 'underlyingValue': 56932.95}"
55400,25-Sep-2025,"{'strikePrice': 55400, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE55400.00', 'openInterest': 3, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}","{'strikePrice': 55400, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE55400.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 1995, 'bidQty': 0, 'bidprice': 0, 'askQty': 595, 'askPrice': 2630.35, 'underlyingValue': 56932.95}"
55500,31-Jul-2025,"{'strikePrice': 55500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE55500.00', 'openInterest': 19427, 'changeinOpenInterest': 1026, 'pchangeinOpenInterest': 5.5757839247866965, 'totalTradedVolume': 96100, 'impliedVolatility': 13.43, 'lastPrice': 57.55, 'change': -161.89999999999998, 'pChange': -73.77534745955798, 'totalBuyQuantity': 18970, 'totalSellQuantity': 35945, 'bidQty': 280, 'bidprice': 57.55, 'askQty': 35, 'askPrice': 58.7, 'underlyingValue': 56932.95}","{'strikePrice': 55500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE55500.00', 'openInterest': 2052, 'changeinOpenInterest': -405, 'pchangeinOpenInterest': -16.483516483516482, 'totalTradedVolume': 3511, 'impliedVolatility': 0, 'lastPrice': 1533.5, 'change': 387.0999999999999, 'pChange': 33.766573621772494, 'totalBuyQuantity': 30870, 'totalSellQuantity': 7945, 'bidQty': 35, 'bidprice': 1522.9, 'askQty': 35, 'askPrice': 1545.2, 'underlyingValue': 56932.95}"
55500,28-Aug-2025,"{'strikePrice': 55500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE55500.00', 'openInterest': 4093, 'changeinOpenInterest': 394, 'pchangeinOpenInterest': 10.651527439848607, 'totalTradedVolume': 4732, 'impliedVolatility': 13.18, 'lastPrice': 264.45, 'change': -222.8, 'pChange': -45.72601334017445, 'totalBuyQuantity': 6685, 'totalSellQuantity': 3010, 'bidQty': 35, 'bidprice': 263.5, 'askQty': 35, 'askPrice': 269.95, 'underlyingValue': 56932.95}","{'strikePrice': 55500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE55500.00', 'openInterest': 216, 'changeinOpenInterest': 6, 'pchangeinOpenInterest': 2.857142857142857, 'totalTradedVolume': 88, 'impliedVolatility': 0, 'lastPrice': 1900, 'change': 319, 'pChange': 20.17710309930424, 'totalBuyQuantity': 3115, 'totalSellQuantity': 2870, 'bidQty': 35, 'bidprice': 1871.8, 'askQty': 35, 'askPrice': 1925, 'underlyingValue': 56932.95}"
55500,25-Sep-2025,"{'strikePrice': 55500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE55500.00', 'openInterest': 444, 'changeinOpenInterest': -106, 'pchangeinOpenInterest': -19.272727272727273, 'totalTradedVolume': 347, 'impliedVolatility': 13.9, 'lastPrice': 441.1, 'change': -224, 'pChange': -33.67914599308375, 'totalBuyQuantity': 3920, 'totalSellQuantity': 840, 'bidQty': 175, 'bidprice': 441, 'askQty': 35, 'askPrice': 470.4, 'underlyingValue': 56932.95}","{'strikePrice': 55500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE55500.00', 'openInterest': 175, 'changeinOpenInterest': -39.714285714285715, 'pchangeinOpenInterest': -18.496340652029275, 'totalTradedVolume': 65, 'impliedVolatility': 0, 'lastPrice': 2332.35, 'change': 289.25, 'pChange': 14.157407860603985, 'totalBuyQuantity': 2030, 'totalSellQuantity': 3780, 'bidQty': 70, 'bidprice': 2240.6, 'askQty': 70, 'askPrice': 2447.85, 'underlyingValue': 56932.95}"
55500,24-Dec-2025,"{'strikePrice': 55500, 'expiryDate': '24-Dec-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY24-12-2025PE55500.00', 'openInterest': 402.7142857142857, 'changeinOpenInterest': -38, 'pchangeinOpenInterest': -8.622366288492707, 'totalTradedVolume': 120, 'impliedVolatility': 14.56, 'lastPrice': 726.9, 'change': -183.10000000000002, 'pChange': -20.120879120879124, 'totalBuyQuantity': 1785, 'totalSellQuantity': 700, 'bidQty': 70, 'bidprice': 713.65, 'askQty': 35, 'askPrice': 742.35, 'underlyingValue': 56932.95}","{'strikePrice': 55500, 'expiryDate': '24-Dec-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY24-12-2025CE55500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 105, 'totalSellQuantity': 0, 'bidQty': 35, 'bidprice': 3112.65, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}"
55500,26-Mar-2026,"{'strikePrice': 55500, 'expiryDate': '26-Mar-2026', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY26-03-2026PE55500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 700, 'totalSellQuantity': 0, 'bidQty': 105, 'bidprice': 772.65, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}",
55500,30-Jun-2026,"{'strikePrice': 55500, 'expiryDate': '30-Jun-2026', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY30-06-2026PE55500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 595, 'totalSellQuantity': 0, 'bidQty': 595, 'bidprice': 5.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}",
55600,31-Jul-2025,"{'strikePrice': 55600, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE55600.00', 'openInterest': 3658, 'changeinOpenInterest': 585, 'pchangeinOpenInterest': 19.036771884152294, 'totalTradedVolume': 36348, 'impliedVolatility': 13.24, 'lastPrice': 68.25, 'change': -174.25, 'pChange': -71.85567010309278, 'totalBuyQuantity': 8330, 'totalSellQuantity': 9730, 'bidQty': 175, 'bidprice': 66.4, 'askQty': 35, 'askPrice': 68.3, 'underlyingValue': 56932.95}","{'strikePrice': 55600, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE55600.00', 'openInterest': 202, 'changeinOpenInterest': -43, 'pchangeinOpenInterest': -17.551020408163264, 'totalTradedVolume': 521, 'impliedVolatility': 0, 'lastPrice': 1451.7, 'change': 390.35000000000014, 'pChange': 36.77863098883499, 'totalBuyQuantity': 25375, 'totalSellQuantity': 5250, 'bidQty': 35, 'bidprice': 1412.1, 'askQty': 70, 'askPrice': 1449.75, 'underlyingValue': 56932.95}"
55600,28-Aug-2025,"{'strikePrice': 55600, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE55600.00', 'openInterest': 105, 'changeinOpenInterest': 81, 'pchangeinOpenInterest': 337.5, 'totalTradedVolume': 247, 'impliedVolatility': 13.17, 'lastPrice': 284.55, 'change': -232.40000000000003, 'pChange': -44.95599187542316, 'totalBuyQuantity': 1785, 'totalSellQuantity': 1155, 'bidQty': 35, 'bidprice': 188.85, 'askQty': 140, 'askPrice': 387.6, 'underlyingValue': 56932.95}","{'strikePrice': 55600, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE55600.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 2380, 'bidQty': 0, 'bidprice': 0, 'askQty': 595, 'askPrice': 2072.75, 'underlyingValue': 56932.95}"
55600,25-Sep-2025,"{'strikePrice': 55600, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE55600.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 980, 'totalSellQuantity': 3255, 'bidQty': 490, 'bidprice': 339.5, 'askQty': 490, 'askPrice': 1146.7, 'underlyingValue': 56932.95}","{'strikePrice': 55600, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE55600.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 2870, 'bidQty': 0, 'bidprice': 0, 'askQty': 490, 'askPrice': 2583.7, 'underlyingValue': 56932.95}"
55700,31-Jul-2025,"{'strikePrice': 55700, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE55700.00', 'openInterest': 3694, 'changeinOpenInterest': 1205, 'pchangeinOpenInterest': 48.413017276014465, 'totalTradedVolume': 27464, 'impliedVolatility': 13.06, 'lastPrice': 77, 'change': -192.35000000000002, 'pChange': -71.4126601076666, 'totalBuyQuantity': 5845, 'totalSellQuantity': 10360, 'bidQty': 105, 'bidprice': 75, 'askQty': 35, 'askPrice': 78.2, 'underlyingValue': 56932.95}","{'strikePrice': 55700, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE55700.00', 'openInterest': 139, 'changeinOpenInterest': -12, 'pchangeinOpenInterest': -7.947019867549669, 'totalTradedVolume': 412, 'impliedVolatility': 0, 'lastPrice': 1352, 'change': 352.04999999999995, 'pChange': 35.2067603380169, 'totalBuyQuantity': 13440, 'totalSellQuantity': 5215, 'bidQty': 35, 'bidprice': 1336.55, 'askQty': 70, 'askPrice': 1358.35, 'underlyingValue': 56932.95}"
55700,28-Aug-2025,"{'strikePrice': 55700, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE55700.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 1785, 'bidQty': 0, 'bidprice': 0, 'askQty': 595, 'askPrice': 469.55, 'underlyingValue': 56932.95}","{'strikePrice': 55700, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE55700.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 2625, 'bidQty': 0, 'bidprice': 0, 'askQty': 525, 'askPrice': 2398.05, 'underlyingValue': 56932.95}"
55700,25-Sep-2025,"{'strikePrice': 55700, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE55700.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 2170, 'bidQty': 0, 'bidprice': 0, 'askQty': 490, 'askPrice': 691.6, 'underlyingValue': 56932.95}","{'strikePrice': 55700, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE55700.00', 'openInterest': 10, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 4060, 'bidQty': 0, 'bidprice': 0, 'askQty': 595, 'askPrice': 2533.35, 'underlyingValue': 56932.95}"
55800,31-Jul-2025,"{'strikePrice': 55800, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE55800.00', 'openInterest': 4583, 'changeinOpenInterest': 119, 'pchangeinOpenInterest': 2.6657706093189963, 'totalTradedVolume': 31222, 'impliedVolatility': 12.94, 'lastPrice': 88.4, 'change': -211.45000000000002, 'pChange': -70.51859262964815, 'totalBuyQuantity': 7000, 'totalSellQuantity': 17815, 'bidQty': 35, 'bidprice': 85.6, 'askQty': 35, 'askPrice': 89.65, 'underlyingValue': 56932.95}","{'strikePrice': 55800, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE55800.00', 'openInterest': 429, 'changeinOpenInterest': -22, 'pchangeinOpenInterest': -4.878048780487805, 'totalTradedVolume': 3577, 'impliedVolatility': 0, 'lastPrice': 1262.7, 'change': 335.85, 'pChange': 36.235636834439234, 'totalBuyQuantity': 11585, 'totalSellQuantity': 5985, 'bidQty': 35, 'bidprice': 1249.25, 'askQty': 35, 'askPrice': 1273.85, 'underlyingValue': 56932.95}"
55800,28-Aug-2025,"{'strikePrice': 55800, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE55800.00', 'openInterest': 240, 'changeinOpenInterest': 95, 'pchangeinOpenInterest': 65.51724137931035, 'totalTradedVolume': 563, 'impliedVolatility': 13, 'lastPrice': 312.75, 'change': -271.9, 'pChange': -46.50645685452835, 'totalBuyQuantity': 2905, 'totalSellQuantity': 1295, 'bidQty': 105, 'bidprice': 316.4, 'askQty': 140, 'askPrice': 385.4, 'underlyingValue': 56932.95}","{'strikePrice': 55800, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE55800.00', 'openInterest': 68, 'changeinOpenInterest': -2, 'pchangeinOpenInterest': -2.857142857142857, 'totalTradedVolume': 46, 'impliedVolatility': 0, 'lastPrice': 1698.85, 'change': 300, 'pChange': 21.44618794009365, 'totalBuyQuantity': 1540, 'totalSellQuantity': 2380, 'bidQty': 35, 'bidprice': 1435.2, 'askQty': 595, 'askPrice': 1894.8, 'underlyingValue': 56932.95}"
55800,25-Sep-2025,"{'strikePrice': 55800, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE55800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1470, 'totalSellQuantity': 1785, 'bidQty': 490, 'bidprice': 442.5, 'askQty': 595, 'askPrice': 896.3, 'underlyingValue': 56932.95}","{'strikePrice': 55800, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE55800.00', 'openInterest': 5, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1540, 'totalSellQuantity': 2660, 'bidQty': 385, 'bidprice': 1807.5, 'askQty': 490, 'askPrice': 2377, 'underlyingValue': 56932.95}"
55900,31-Jul-2025,"{'strikePrice': 55900, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE55900.00', 'openInterest': 2916, 'changeinOpenInterest': -848, 'pchangeinOpenInterest': -22.52922422954304, 'totalTradedVolume': 27701, 'impliedVolatility': 12.82, 'lastPrice': 101.15, 'change': -229.1, 'pChange': -69.37168811506434, 'totalBuyQuantity': 8715, 'totalSellQuantity': 7910, 'bidQty': 35, 'bidprice': 98.2, 'askQty': 140, 'askPrice': 100.65, 'underlyingValue': 56932.95}","{'strikePrice': 55900, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE55900.00', 'openInterest': 340, 'changeinOpenInterest': -14, 'pchangeinOpenInterest': -3.9548022598870056, 'totalTradedVolume': 1852, 'impliedVolatility': 0, 'lastPrice': 1174.1, 'change': 316.7499999999999, 'pChange': 36.94523823409342, 'totalBuyQuantity': 11480, 'totalSellQuantity': 6475, 'bidQty': 280, 'bidprice': 1166.35, 'askQty': 280, 'askPrice': 1191.9, 'underlyingValue': 56932.95}"
55900,28-Aug-2025,"{'strikePrice': 55900, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE55900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 1470, 'bidQty': 0, 'bidprice': 0, 'askQty': 280, 'askPrice': 518, 'underlyingValue': 56932.95}","{'strikePrice': 55900, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE55900.00', 'openInterest': 79, 'changeinOpenInterest': 44, 'pchangeinOpenInterest': 125.71428571428571, 'totalTradedVolume': 98, 'impliedVolatility': 0, 'lastPrice': 1610, 'change': 296.54999999999995, 'pChange': 22.577943583691802, 'totalBuyQuantity': 0, 'totalSellQuantity': 2730, 'bidQty': 0, 'bidprice': 0, 'askQty': 350, 'askPrice': 1932.65, 'underlyingValue': 56932.95}"
55900,25-Sep-2025,"{'strikePrice': 55900, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE55900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 490, 'bidQty': 0, 'bidprice': 0, 'askQty': 490, 'askPrice': 742.1, 'underlyingValue': 56932.95}","{'strikePrice': 55900, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE55900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 3570, 'bidQty': 0, 'bidprice': 0, 'askQty': 595, 'askPrice': 2386.7, 'underlyingValue': 56932.95}"
56000,31-Jul-2025,"{'strikePrice': 56000, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE56000.00', 'openInterest': 55962, 'changeinOpenInterest': -8680, 'pchangeinOpenInterest': -13.427802357600322, 'totalTradedVolume': 200249, 'impliedVolatility': 12.7, 'lastPrice': 113.2, 'change': -252.15000000000003, 'pChange': -69.0160120432462, 'totalBuyQuantity': 44835, 'totalSellQuantity': 114625, 'bidQty': 140, 'bidprice': 113.5, 'askQty': 35, 'askPrice': 114.95, 'underlyingValue': 56932.95}","{'strikePrice': 56000, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE56000.00', 'openInterest': 28735, 'changeinOpenInterest': -11833, 'pchangeinOpenInterest': -29.168309998028004, 'totalTradedVolume': 52314, 'impliedVolatility': 5.56, 'lastPrice': 1088.25, 'change': 302.4, 'pChange': 38.48062607367818, 'totalBuyQuantity': 47845, 'totalSellQuantity': 17185, 'bidQty': 140, 'bidprice': 1088.4, 'askQty': 140, 'askPrice': 1097.75, 'underlyingValue': 56932.95}"
56000,28-Aug-2025,"{'strikePrice': 56000, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE56000.00', 'openInterest': 7441, 'changeinOpenInterest': 1718, 'pchangeinOpenInterest': 30.019220688450112, 'totalTradedVolume': 12886, 'impliedVolatility': 13.07, 'lastPrice': 375, 'change': -277.85, 'pChange': -42.559546603354526, 'totalBuyQuantity': 7385, 'totalSellQuantity': 13195, 'bidQty': 140, 'bidprice': 375, 'askQty': 35, 'askPrice': 377.2, 'underlyingValue': 56932.95}","{'strikePrice': 56000, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE56000.00', 'openInterest': 1333, 'changeinOpenInterest': 33, 'pchangeinOpenInterest': 2.5384615384615383, 'totalTradedVolume': 2491, 'impliedVolatility': 2.66, 'lastPrice': 1513.05, 'change': 250.79999999999995, 'pChange': 19.86928104575163, 'totalBuyQuantity': 7000, 'totalSellQuantity': 7105, 'bidQty': 35, 'bidprice': 1510, 'askQty': 35, 'askPrice': 1529.65, 'underlyingValue': 56932.95}"
56000,25-Sep-2025,"{'strikePrice': 56000, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE56000.00', 'openInterest': 799, 'changeinOpenInterest': 102, 'pchangeinOpenInterest': 14.634146341463415, 'totalTradedVolume': 533, 'impliedVolatility': 13.89, 'lastPrice': 570, 'change': -259.04999999999995, 'pChange': -31.246607562873162, 'totalBuyQuantity': 4585, 'totalSellQuantity': 1925, 'bidQty': 35, 'bidprice': 564.8, 'askQty': 140, 'askPrice': 600, 'underlyingValue': 56932.95}","{'strikePrice': 56000, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE56000.00', 'openInterest': 254, 'changeinOpenInterest': 35, 'pchangeinOpenInterest': 15.981735159817351, 'totalTradedVolume': 253, 'impliedVolatility': 5.75, 'lastPrice': 1985, 'change': 270.75, 'pChange': 15.794079043313403, 'totalBuyQuantity': 1610, 'totalSellQuantity': 2660, 'bidQty': 35, 'bidprice': 1948.6, 'askQty': 35, 'askPrice': 2020.1, 'underlyingValue': 56932.95}"
